Stats:
	Average	[0.0566598]
	Folder	[dog10]
	Guessed	[0.932617]
	ObjFn	[0]
	PerSampleErrors	[0.184532, 0.0159311, 0.0267648, 0.00872273, 0.0344146, 0.0136068, 0.0592406, 0.0635949, 0.0811244, 0.301048, 0.0483961, 0.0653655, 0.0139179, 0.0261509, 0.273198, 0.0299143, 0.042791, 0.0349729, 0.0400239, 0.027644, 0.0400245, 0.216093, 0.00925668, 0.030589, 0.0175072, 0.0104888, 0.0812577, 0.271482, 0.0215784, 0.0325751, 0.27444, 0.0226708, 0.171323, 0.0216197, 0.0235855, 0, 0.0442659, 0.0825547, 0.0441433, 0.0298132, 0.0316558, 0.0462703, 0.0188192, 0.0554192, 0.131429, 0.0122832, 0.0211829, 0.0211373, 0.0167017, 0.0318468, 0.252652, 0.0270616, 0.0397609, 0.0154415, 0.0245247, 0.0197662, 0.0200552, 0.0352418, 0.0321146, 0.0304449, 0.0407813, 0.0580442, 0.0379601, 0.0616228, 0.0380382, 0.00653729, 0.187283, 0.0319071, 0.00767104, 0.230267, 0.01723, 0.086301, 0.0467994, 0.0330124, 0.00995046, 0.0908044, 0.0465941, 0.0543671, 0.0335792, 0.0263274, 0.0203232, 0.166462, 0.0118536, 0.0335277, 0.107412, 0.0269997, 0.0645189, 0.159804, 0.0299923, 0.0275816, 0.0357509, 0.0619051, 0.00689515, 0.0502465, 0.0155815, 0.130186, 0.0248173, 0.00432517, 0.0086761, 0.0393528, 0.0116002, 0.0242814, 0.0317467, 0.0114668, 0.0839733, 0.025242, 0.017314, 0.0218315, 0.026089, 0.0180932, 0.0539769, 0.0639989, 0.0309463, 0.0241896, 0.0390736, 0.0460311, 0.0271685, 0.0627847, 0.0582384, 0.0197569, 0.190831, 0.0251578, 0.0220318, 0.0203418, 0.0144176, 0.0245036, 0.0245027, 0.0793861, 0.0359883, 0.0124641, 0.0294874, 0.0415086, 0.170588, 0.024112, 0.0404705, 0.0487981, 0.269742, 0.277172, 0.0729329, 0.0396444, 0.0101958, 0.0656262, 0.0393088, 0.029033, 0.0819076, 0.03795, 0.0248834, 0.0374453, 0.0528074, 0.0521927, 0.00772865, 0.227318, 0.0145893, 0.0310245, 0.0314529, 0.0330311, 0.0204481, 0, 0.0647795, 0.0443822, 0.0386281, 0.0690675, 0.028891, 0.015082, 0.0198023, 0.249107, 0.0251994, 0.0193718, 0.0372075, 0.0503604, 0.0545157, 0.0139967, 0.00735983, 0.0752209, 0.0220131, 0.0579977, 0.291164, 0.0276926, 0.0533385, 0.0241971, 0.0164154, 0.0251434, 0.145527, 0.00826944, 0.134446, 0.0369013, 0.0210151, 0.0125698, 0.0460602, 0.0350315, 0.042522, 0.236555, 0.0347799, 0.0444221, 0.0537129, 0.0427168, 0.209424, 0.0462872, 0.0232194, 0.102542, 0.0192711, 0.0180435, 0.0218056, 0.194338, 0.0502873, 0.0193363, 0.0499178, 0.0244351, 0.025777, 0.0225373, 0.0323612, 0.0447102, 0.103134, 0.0312647, 0.0120864, 0.0318217, 0.0244692, 0.251638, 0.0234994, 0.0320068, 0.0519601, 0.0149245, 0.0919527, 0.0344877, 0.0478649, 0.21307, 0.0539871, 0.0159512, 0.0392053, 0.224661, 0.0125309, 0.126339, 0.0352835, 0.242846, 0.0607364, 0.023906, 0.0239062, 0.0341627, 0.00907943, 0.134403, 0.0664029, 0.0518509, 0.0320764, 0.168221, 0.06111, 0.0933213, 0.181577, 0.023309, 0.0255954, 0.0201802, 0.0627004, 0.040052, 0.0105173, 0.0238973, 0.0365958, 0.0096527, 0.0196323, 0.196207, 0.0404462, 0.0324021, 0.0364385, 0.0218254, 0.0134466, 0.0426769, 0.0147468, 0.0348751, 0.00993888, 0.0100408, 0.0432353, 0.0181969, 0.00897672, 0.0330731, 0, 0, 0.0963562, 0.0807158, 0.0240262, 0.0179653, 0.0211281, 0.0515941, 0.0232122, 0.025612, 0.0202106, 0.0148371, 0.0668571, 0.0145328, 0.0594107, 0.0481096, 0.019911, 0.0205037, 0.0621849, 0.0184155, 0.0110873, 0.0232178, 0.0264316, 0.029198, 0.233356, 0.0402672, 0.0299165, 0.121765, 0.0286664, 0.0233986, 0.0320665, 0.188941, 0.260575, 0.0223524, 0.112576, 0.025011, 0.0242343, 0.187179, 0.0229551, 0.0303199, 0.0438276, 0.0976499, 0.0352596, 0.0276402, 0.0680786, 0.100789, 0.0479518, 0.0234561, 0.0593453, 0.141083, 0.0273811, 0.17243, 0.0168623, 0.074421, 0.02716, 0.0107063, 0.0346345, 0.0528526, 0.0726353, 0.0345912, 0.01534, 0.072491, 0.163554, 0.0566327, 0.0658905, 0.0111107, 0.0177464, 0.0173218, 0.0309483, 0.0175789, 0.0609197, 0.0304092, 0.0597246, 0.0326455, 0.0410252, 0.0381509, 0.0113421, 0.030047, 0.052759, 0.0300784, 0.120779, 0.256651, 0.0582946, 0.0375579, 0.0138335, 0.0171497, 0.0193127, 0.024729, 0.0585558, 0.0100595, 0.0633232, 0.0261705, 0.057237, 0.0470456, 0.0648141, 0.256845, 0.0384433, 0.00990985, 0.0222026, 0.0655525, 0.039611, 0.0247376, 0.0542865, 0.0167375, 0.0361971, 0.0661021, 0.0309485, 0.0181415, 0.0181413, 0.0396416, 0.028473, 0.0251801, 0.00750365, 0.0300948, 0.298672, 0.0165251, 0.035359, 0.0776026, 0.0705116, 0.0259834, 0.0259831, 0.177862, 0.0288233, 0.0243252, 0.019459, 0.197445, 0.0179111, 0.248768, 0.028122, 0.0179715, 0.0173906, 0.0183633, 0.0520531, 0.0105907, 0.0101317, 0.0292004, 0.0155059, 0.277608, 0.0510896, 0.0311756, 0.0227456, 0.00470806, 0.0378281, 0.0343969, 0.00911518, 0.044291, 0.0341244, 0.0189361, 0.23619, 0.117861, 0.0227473, 0.0229125, 0.0202381, 0.0250414, 0.0186857, 0.0281822, 0.0184604, 0.0668801, 0.0208507, 0.0168922, 0.048412, 0.0113841, 0.0473759, 0.0780951, 0.224839, 0.0285166, 0.0355548, 0.0184858, 0.0451569, 0.0270465, 0.0374579, 0.0232492, 0.0360675, 0.011332, 0.017077, 0.0128864, 0.0312766, 0.0373731, 0.0258827, 0.182794, 0.0278384, 0.0267302, 0.272545, 0.0387037, 0.0392537, 0.0550407, 0.00452652, 0.0448795, 0.0397398, 0.0226304, 0.0238069, 0.0448667, 0.0478321, 0.031841, 0.0324897, 0.0218816, 0.220241, 0.181952, 0.198053, 0.0439286, 0.238022, 0.0563009, 0.018812, 0.0958464, 0.0736152, 0.0222131, 0.267833, 0.0529943, 0.150222, 0.0178284, 0.0361735, 0.0617608, 0.050854, 0.0539034, 0.0202573, 0.252278, 0.0185525, 0.0819983, 0.0480373, 0, 0.0606, 0.235338, 0.026381, 0.0225275, 0.0273228, 0.032171, 0.0502446, 0.0342986, 0.105349, 0.0403612, 0.026969, 0.00859063, 0.0369964, 0.0225832, 0.0380416, 0.0313299, 0.194891, 0.0924371, 0.0205843, 0.0141871, 0.0428938, 0.0116147, 0.00358479, 0.0335809, 0.0243802, 0.0107193, 0.107765, 0.0646582, 0.0223834, 0.0102492, 0.0205619, 0.0371932, 0.00752867, 0.0196339, 0.0126735, 0.0147751, 0.0254908, 0.0334316, 0.0305327, 0.0700869, 0.0532353, 0.0529234, 0.0371565, 0.025594, 0.0554244, 0.0227629, 0.0219021, 0.0617788, 0.0460026, 0.0216521, 0.0285816, 0.0141106, 0.00962042, 0.202543, 0.0234109, 0.0466067, 0.019609, 0.0281841, 0.0189966, 0.240402, 0.00662151, 0.0225779, 0.14218, 0.028923, 0.037852, 0.0153585, 0.154735, 0.116928, 0.0336975, 0.0362593, 0.11366, 0.0518806, 0.0210625, 0.00888003, 0.0230819, 0.0686101, 0.0285471, 0.0163758, 0.119407, 0.0183205, 0.057183, 0.0302083, 0.0203536, 0.0379483, 0.0328033, 0.155078, 0.0474123, 0.0276119, 0.0531083, 0.0343358, 0.0229746, 0.039032, 0.0330352, 0.0427504, 0.0230266, 0.0386266, 0.02868, 0.0122121, 0.0429299, 0.243185, 0.0165318, 0.0393543, 0.0247295, 0.0507952, 0.0180664, 0.248973, 0.0564276, 0.0266391, 0.0433428, 0.0394666, 0.0375145, 0.0133647, 0.00338797, 0.0114352, 0.03399, 0.0397729, 0.0286773, 0.0403192, 0, 0.0163715, 0.164214, 0.0287576, 0.0345804, 0.0202533, 0.0576562, 0.0250004, 0.12886, 0.0179995, 0.239226, 0.034107, 0.0248749, 0.034438, 0.232134, 0.053697, 0.274364, 0.051769, 0.00667123, 0.0631771, 0.0377549, 0.0188106, 0.0134291, 0.00992186, 0.0332398, 0.207298, 0.0851366, 0.0262296, 0.292196, 0.0397802, 0.0535777, 0.0333052, 0.0625265, 0.207214, 0.0479637, 0.0328264, 0.0158269, 0, 0.0258937, 0.104907, 0.020938, 0.0269583, 0.043656, 0.0295335, 0.198711, 0.04841, 0.0100716, 0.0224571, 0.110962, 0.184569, 0, 0.0207017, 0.00735845, 0.0191273, 0.124984, 0.0139077, 0.262929, 0.0311539, 0.0533343, 0.27436, 0.01676, 0.0567214, 0.0563261, 0.0182012, 0.0352502, 0.0245369, 0.0459809, 0.0600689, 0.0145871, 0.0255864, 0.0565244, 0.0162952, 0.0544821, 0.0476828, 0.15846, 0.0471697, 0.160147, 0.259965, 0.02642, 0.0309233, 0.035919, 0.0109092, 0.0283836, 0.0105936, 0.034325, 0.0119342, 0.0370247, 0.0302585, 0.0297303, 0.0368393, 0.0219383, 0.143942, 0.0509201, 0.0138683, 0.27108, 0.13362, 0.0613053, 0.0316978, 0.0275878, 0.0151552, 0.0255413, 0.0262992, 0.0225515, 0.0918309, 0.225257, 0.271446, 0.0282849, 0.03078, 0.0171132, 0.0178026, 0.0350584, 0.0342811, 0.198537, 0.0149898, 0.0271582, 0.0460804, 0.186139, 0.0504751, 0.0192519, 0.1025, 0.0197966, 0.0489338, 0.00984993, 0.0232867, 0.147928, 0.219691, 0.109523, 0.183071, 0.0101735, 0.0925615, 0.0269342, 0.0309573, 0.0146934, 0.267559, 0.00920499, 0.00920489, 0.032616, 0.045517, 0.0651486, 0.0501688, 0.063689, 0.02509, 0.022833, 0.150239, 0, 0.012138, 0.175168, 0.0677073, 0.0311956, 0.0400409, 0.0799511, 0.0164331, 0.0291645, 0.0372169, 0.0511312, 0.0306129, 0.0120531, 0.0267271, 0.0587115, 0.0130189, 0.0237787, 0.0677474, 0.0490742, 0.23842, 0.023893, 0.190432, 0.0181142, 0, 0.039299, 0.0913238, 0.00918637, 0.0215832, 0.0331714, 0.115278, 0.0407502, 0.144382, 0.0413872, 0.0426498, 0.0151622, 0.0627918, 0.0134631, 0.0435748, 0.0306824, 0.0731702, 0.00901397, 0.0176086, 0.0106512, 0.0587232, 0.01448, 0.0555189, 0.00570503, 0.0587874, 0.226959, 0.0202215, 0.020222, 0.0448342, 0.276947, 0.0117664, 0.0350968, 0.0422427, 0.0334042, 0.0187524, 0.00835225, 0.0183806, 0.0274946, 0.0278675, 0.00921552, 0.0157051, 0.03713, 0.0642719, 0.00966516, 0.187676, 0.0293555, 0.0519158, 0.0101099, 0.0211511, 0.0315576, 0.0217628, 0.0314775, 0.160281, 0.0328494, 0.021491, 0.046306, 0.0238753, 0.0503475, 0.00955146, 0.221178, 0.0301222, 0.0311209, 0, 0.0294052, 0, 0.0210501, 0.0309335, 0.016095, 0.0872938, 0.0282501, 0.138588, 0.171098, 0.0135708, 0.0310578, 0.0841097, 0.0322433, 0.0385585, 0.0204609, 0.0343247, 0.0307371, 0.0232122, 0, 0.0571486, 0.0181052, 0.00867445, 0.0291015, 0.0257362, 0.0629059, 0.206006, 0.0433766, 0.142539, 0.0168032, 0.184371, 0.026611, 0.0428172, 0.21571, 0.285431, 0.083588, 0.0504784, 0.243173, 0.0841673, 0.0218082, 0.0357309, 0.0130316, 0.00576064, 0.0298001, 0.21324, 0.0189262, 0.238529, 0.0172343, 0.0249656, 0.0263185, 0.0228266, 0.0277379, 0.0252323, 0.106806, 0.0443614, 0.0191572, 0.274088, 0.255533, 0.246787, 0.0217196, 0.0198184, 0.0340749, 0.017833, 0.0118049, 0.0825066, 0.0121785, 0.0576984, 0.0431558, 0.0176337, 0.214096, 0.00906501, 0.11722, 0.036777, 0.0179514, 0.0168064, 0.0216362, 0.0272361, 0.0270194, 0.0279593, 0.0287388, 0.00899791, 0.0122738, 0.0125833, 0.0352261, 0.0164845, 0.029289, 0.0504221, 0.0423999, 0.120453, 0.0218404, 0.0227895, 0.016052, 0.0606296, 0.0656216, 0.209373, 0.0166587, 0.0440279, 0.0371197, 0.04359, 0.0251525, 0.0251527, 0.0174289, 0.043859, 0.0412648, 0.0411047, 0.0252781, 0.0243362, 0.0623546, 0.0126459, 0.0224799, 0.0117631, 0.0366515, 0.0544438, 0.0485328, 0.0308584, 0.0630087, 0.05448, 0.0275477, 0.0126682, 0.0284165, 0.163008, 0.0274323, 0.0227077, 0.0329247, 0.0263612, 0.0188461, 0.054091, 0.0104398, 0.0336901, 0.0334912, 0.0262747, 0.0207517, 0.0912578, 0.014313, 0.017927, 0.020347, 0.160048, 0.0336976, 0.0300708, 0.19736, 0.0397728, 0.0857382, 0.0220868, 0.230073, 0.026108, 0.0225053, 0.00896806, 0.0226957, 0.00918104, 0.00893012, 0.135227, 0.0212362, 0.0205023, 0.0831188, 0.0453978, 0.0258185, 0.0207348, 0.037782, 0.151314, 0.00532092, 0.0477997, 0.0230129, 0.022167, 0.0819022, 0.0475564, 0.0183263, 0.034357, 0.0210142, 0.105727, 0.018192, 0.0648368, 0.0338566, 0.116036, 0.0696181, 0.00826624, 0.0332301, 0.0285209, 0.0500671, 0.0411561, 0.0185379, 0.260162, 0.0455437, 0.0376942, 0.254157, 0.0252499]
	Time	[0]
	TimeBench	[0]
	TimeInit	[0]
	TimeMaps	[0]
StatsWithFlip:
