Stats:
	Average	[0.026744]
	Folder	[michael16]
	Guessed	[1]
	ObjFn	[0]
	PerSampleErrors	[0.00309795, 0.00603802, 0.00373009, 0.0872174, 0.0136698, 0.0448019, 0.0193263, 0.00741975, 0.0311438, 0.0311907, 0.00895981, 0.00794428, 0.0320444, 0.0359902, 0.0296879, 0.0126011, 0.0197146, 0.0263992, 0.028107, 0.029934, 0.0389425, 0.023795, 0.0687974, 0.111491, 0.0155354, 0.0251909, 0.00725808, 0.0132156, 0.0286017, 0.0482462, 0.0286957, 0.0302909, 0.0152787, 0.0131647, 0.0885124, 0.0153537, 0.03627, 0.0537065, 0.0319417, 0.0242449, 0.0330184, 0.0127621, 0, 0.0143568, 0.0317391, 0.0223782, 0.0159971, 0.00770589, 0.00999577, 0.0663168, 0.029138, 0.0192705, 0.0424342, 0.0207855, 0.0509639, 0.0898231, 0.0275119, 0.0363217, 0.0245883, 0.0248695, 0.123766, 0.0798977, 0.0736419, 0.0297466, 0.0404991, 0.0107373, 0.029189, 0.0304203, 0.0209148, 0.00535032, 0.0623437, 0.0535193, 0.0159006, 0.0415493, 0.0193609, 0.0158039, 0.00862593, 0.0220892, 0.0377601, 0.0570502, 0.0308469, 0.0257501, 0.0668127, 0.0247208, 0.0269606, 0.0127179, 0.0100197, 0.0347757, 0.0376055, 0.0396398, 0.0260037, 0.0497895, 0.034194, 0.0147798, 0.0318567, 0.045957, 0.0165865, 0.0108878, 0.0149809, 0.0220607, 0.0204145, 0.0341369, 0.0142189, 0.0102882, 0.0158978, 0.0225219, 0.0292689, 0.0222327, 0.0103967, 0.0307193, 0.0190023, 0.0374214, 0.0750033, 0.0258652, 0.0185608, 0.0223383, 0.030579, 0.00649468, 0.011393, 0.0197172, 0.00588966, 0.0180439, 0.0172949, 0.0153246, 0.0203988, 0.0484378, 0.0774253, 0.0667665, 0.0298724, 0.0302152, 0.0353991, 0.0667476, 0.0257928, 0.0240823, 0.031417, 0.0355397, 0.0319425, 0.0331121, 0.0196023, 0.0325617, 0, 0, 0.0608591, 0.028247, 0.0245174, 0.019006, 0.0116937, 0.0253114, 0.075545, 0.0235137, 0.0147842, 0.00937241, 0.0414453, 0.0529269, 0.0393124, 0.011545, 0.00846727, 0.0388683, 0.0081514, 0.021778, 0, 0.0315241, 0.0326079, 0.00449372, 0.00373828, 0.0182602, 0.0393088, 0.0429013, 0.0286032, 0.0218601, 0.00700309, 0.0415311, 0.0245064, 0.0794301, 0.0310712, 0.0174361, 0.0338847, 0.0295276, 0.0318193, 0.0131388, 0, 0.014891, 0.00520623, 0.0109638, 0.0231821, 0, 0.0310993, 0.0497348, 0.0283481, 0.0303404, 0.0332504, 0.0102104, 0.0507762, 0.0508723, 0.0227651, 0.0279456, 0.032044, 0.00786059, 0.0348903, 0.0115231, 0.0229997, 0.0571067, 0, 0.01608, 0.0251441, 0.0205695, 0.0264171, 0.0246406, 0.0355268, 0.0122236, 0.0185997, 0.00802589, 0.0350377, 0.00865096, 0.0845638, 0.0275474, 0.0263672, 0.007164, 0.0154933, 0.0167943, 0.0184512, 0.0278833, 0.00769035, 0.0378684, 0.0311757, 0.0179622, 0.0135448, 0.0212452, 0.0320556, 0.0289459, 0.0191281, 0.016102, 0.0416182, 0, 0.0115396, 0.0469397, 0.0187244, 0.0358555, 0.0126618, 0.0230792, 0.0106575, 0.018155, 0.0130653, 0.0128191, 0.0239698, 0.0296711, 0.0113631, 0.0855616, 0.0227215, 0.0102931, 0.00594305, 0.00842802, 0.015898, 0.00679989, 0.00583524, 0.0208752, 0.00538363, 0.0190913, 0.0408338, 0.034322, 0.0698644, 0.0200562, 0.0184939, 0.0141966, 0.00192117, 0.0371375, 0.02813, 0.0252168, 0.0227662, 0.0646089, 0.0394662, 0.0175278, 0.0473946, 0.0091468, 0.0309231, 0.013005, 0.0217689, 0.0544518, 0.020837, 0.0384206, 0.0352153, 0.0421583, 0.0233217, 0.0392732, 0.0102007, 0.0371158, 0.00705217, 0.0354857, 0.0231256, 0.0699072, 0.0421948, 0.0205804, 0.0384467, 0.0427689, 0.0411577, 0.0329835, 0.0331602, 0.0351381, 0.0320052, 0.0258935, 0.0145151, 0.017959, 0.0484655, 0.0161716, 0.0119791, 0.0248531, 0.0245236, 0.00704447, 0.0333054, 0.0223557, 0.023818, 0.025701, 0.0132241, 0.0151575, 0, 0.0288819, 0.0230863, 0.00590476, 0.0470348, 0.0481998, 0.0218299, 0.0271405, 0.0209622, 0.0263196, 0.00871623, 0.0102459, 0.0418317, 0.0678153, 0.037351, 0.041041, 0.0400106, 0.030587, 0.0366254, 0.0160071, 0.0208758, 0.0511254, 0.0228339, 0.0216125, 0.0310561, 0.0211357, 0.0292455, 0.0271896, 0, 0.0180378, 0.0392872, 0.00936448, 0.0342639, 0.0604368, 0.029493, 0.01551, 0.0549477, 0.0152055, 0.0465249, 0.00836287, 0.0197729, 0.0391778, 0.0295856, 0.0227766, 0.0101056, 0.0283133, 0.0284639, 0.0110616, 0.016736, 0.0126217, 0.00882362, 0.0254305, 0.0306783, 0.0367555, 0.0261339, 0.0633751, 0.0288319, 0.0237153, 0.0398133, 0.055396, 0.0381858, 0.00620024, 0.0630702, 0.0152249, 0.0289898, 0.0243638, 0.0413704, 0.0388397, 0.0196248, 0.0167151, 0.0234936, 0.0223645, 0.0283831, 0.0571898, 0.0189395, 0.0194672, 0.0269223, 0.0193497, 0.0149377, 0.00653622, 0.00801686, 0.0544344, 0.0354855, 0.0447186, 0.0314447, 0.0295659, 0.0171544, 0.0266853, 0.0217972, 0.0122265, 0.0490934, 0.0233614, 0.0162493, 0.0261106, 0.00898087, 0.0262954, 0.0390539, 0.0150076, 0.0194232, 0.0530285, 0.0362382, 0.0278297, 0.0174342, 0.0332826, 0.0434265, 0.0283448, 0, 0.00720098, 0.00975793, 0.00845865, 0.042332, 0.00681803, 0.00814488, 0.0202732, 0.0340682, 0.0416794, 0.0171639, 0.0345673, 0.024101, 0.0808075, 0.00804534, 0.0096029, 0.0138156, 0.0328903, 0.042375, 0.0140482, 0.025783, 0.0342146, 0.0135496, 0.0201518, 0.0159626, 0.0522071, 0.0485997, 0.0392229, 0.0108595, 0.00958019, 0.0185845, 0.0529485, 0.0590376, 0.0119913, 0.00916219, 0.00496211, 0.00933416, 0.0322448, 0.053738, 0.030776, 0.00503142, 0.0088508, 0.0379686, 0.0590296, 0.031734, 0.0333532, 0.00932972, 0.0192812, 0, 0.0476186, 0.0159914, 0.0324495, 0.0127885, 0.0190619, 0.0196551, 0.011411, 0.026804, 0.00580255, 0.0225359, 0.0108032, 0, 0.0254431, 0.0423232, 0.005667, 0.0188271, 0.0225837, 0.0215766, 0.0225824, 0.034925, 0.0308337, 0.065106, 0, 0.0169914, 0.0516322, 0.0423955, 0.0300533, 0.0297282, 0.0294919, 0.00702016, 0.0157717, 0.0233674, 0.0534475, 0.0147269, 0.110148, 0.0251693, 0.013446, 0.0427269, 0.0246184, 0.0340689, 0.0250727, 0.00919908, 0.0313275, 0.0097329, 0.0299901, 0.0116901, 0.03859, 0.0389429, 0.0335767, 0.0136774, 0.0397564, 0.0316958, 0, 0.00641306, 0.0206758, 0.0329023, 0.019556, 0.0372632, 0.0370638, 0.0282848, 0.0215626, 0.00953851, 0.016904, 0, 0.0131513, 0.0297847, 0.0288464, 0.0403028, 0.0261651, 0.0259944, 0.0152633, 0.0177423, 0.0359197, 0.0186213, 0.0692987, 0.0229938, 0.0316649, 0.0616887, 0.0298675, 0.0135958, 0.00937654, 0.0207988, 0.014742, 0.0292961, 0.0192477, 0.0598303, 0.00744124, 0.0306296, 0.0206004, 0, 0.0274536, 0.00944781, 0.0284591, 0.0358317, 0.0222186, 0.0580564, 0.0248075, 0.0171542, 0.0160801, 0.018983, 0.0331523, 0.0272845, 0.0275468, 0.0258885, 0.0454707, 0.0206541, 0.0436616, 0.00502914, 0.0232367, 0.0155901, 0.0587536, 0.0197896, 0.0126955, 0.0154556, 0.02632, 0.0270187, 0.0388624, 0.014182, 0.0268828, 0.0156801, 0.00640108, 0.0423098, 0.0137017, 0.0121231, 0.0299814, 0.0210841, 0.013239, 0.0235447, 0.022613, 0.0225722, 0.0303477, 0.0215137, 0.00823044, 0.0308024, 0.0311387, 0.0376315, 0.0102008, 0.0124767, 0.0274483, 0.0229464, 0.0450757, 0.0163804, 0.0256839, 0.0174856, 0.0328286, 0.0154005, 0.0271878, 0.0452511, 0.0407307, 0.0261097, 0.0337158, 0.0253884, 0.0304276, 0.00658533, 0.0209194, 0.0442089, 0.0553863, 0.0792136, 0.0108258, 0.0569462, 0.0092559, 0.0246048, 0.0238855, 0.0125168, 0.0606693, 0.0174976, 0.0588874, 0.0135742, 0, 0.0363874, 0.00828868, 0.0399162, 0, 0.0109455, 0.0152184, 0.00586362, 0.0163943, 0.0243159, 0.0320765, 0.00865988, 0.0509044, 0.0149137, 0.0160177, 0.042356, 0.0372687, 0.0273585, 0.0266109, 0.0076144, 0.0233254, 0.00743288, 0.0173542, 0.0456989, 0.0295578, 0.00700995, 0.0343464, 0.0461801, 0.0145649, 0.0179494, 0.037356, 0.0226197, 0, 0, 0.0197411, 0.0296549, 0.0689143, 0, 0.0341687, 0.027583, 0.0107307, 0.0157254, 0.0160085, 0.0180369, 0.0167149, 0.0285628, 0.0150818, 0.0213595, 0.0145511, 0.00711594, 0.00415854, 0.0454431, 0.0146229, 0.0338522, 0.00800546, 0.0162718, 0.0160429, 0.0258964, 0.0243541, 0.0272117, 0, 0.0191411, 0.0366105, 0.00842505, 0.0406329, 0.0379975, 0.00909079, 0.0438407, 0.0341706, 0.0215671, 0.0599764, 0.00887179, 0.0323205, 0.0467605, 0.027792, 0.00860871, 0.0144972, 0.0256356, 0.0092913, 0.0173889, 0.0186587, 0.0280786, 0.0173878, 0.0206656, 0.0314939, 0.0448903, 0, 0.00870919, 0.040192, 0.040553, 0.028084, 0.0130252, 0.0122361, 0.00679719, 0.0279254, 0.0431696, 0.0332615, 0.048816, 0.033417, 0.0177715, 0.0294856, 0.0191603, 0.00778514, 0.0199462, 0.0292999, 0.0202943, 0.0470678, 0.0393554, 0.0136322, 0.0391554, 0.0144689, 0.0232057, 0.0447232, 0.0523217, 0.0576319, 0.0150952, 0.0114877, 0.0477068, 0.0149556, 0.00989162, 0.0273729, 0, 0.0695442, 0.0344092, 0.0212516, 0.0388513, 0.0428934, 0.0320563, 0.0647877, 0.0476624, 0.0285972, 0.00925478, 0.00732714, 0.0660741, 0.0254561, 0.0106038, 0.0775631, 0.0276541, 0.0217695, 0.022416, 0, 0.0340429, 0.00971688, 0.021415, 0.0167953, 0.0543205, 0.0567677, 0.0326329, 0.0300051, 0.0349341, 0.0195079, 0.0355884, 0.0300645, 0.0304491, 0.0197731, 0.0210014, 0.017388, 0.0203501, 0.0270247, 0.0136676, 0.0205187, 0.0267181, 0.0232208, 0.0101605, 0.0213968, 0.0278969, 0.0231368, 0.0270288, 0.0112146, 0.0327552, 0.00877986, 0.0363941, 0.0310689, 0.00799528, 0.0423653, 0.0189229, 0.0236747, 0.00779403, 0, 0.00657348, 0.0226897, 0.0387107, 0.039076, 0.0147037, 0.0284071, 0.0204867, 0.0498971, 0.0220902, 0.0447537, 0.009025, 0.0416401, 0.0476972, 0.0396685, 0.022498, 0.0290662, 0.0173416, 0.0160039, 0, 0.00296855, 0.0322667, 0.063337, 0.0300045, 0.035615, 0.0110689, 0.0161357, 0.0314213, 0.0101474, 0.0289379, 0.0360893, 0.0466247, 0.0186043, 0.0296418, 0.0325494, 0.00826035, 0.00907772, 0.0389735, 0.0276399, 0.00766538, 0.0693782, 0.0521766, 0.0112134, 0.0387878, 0.0241551, 0.0306902, 0.0301669, 0.0130472, 0.0129468, 0.0168788, 0, 0.022411, 0.0161956, 0.0229594, 0.0390029, 0.0271778, 0.0465835, 0.0379973, 0.00927111, 0.034122, 0.0424087, 0.0358277, 0.0032854, 0.0599588, 0.0234284, 0.0119329, 0.0096436, 0.00902481, 0.0468785, 0.0220586, 0.0104707, 0, 0.0374491, 0.0110243, 0.0107591, 0.0119691, 0.0416002, 0.0168274, 0.0437136, 0.00958276, 0.0238637, 0.0212393, 0.0205118, 0.0221838, 0.0705393, 0.0616298, 0.00399803, 0.0331206, 0.0235291, 0.0209568, 0.0144229, 0.0339044, 0.0107705, 0.00737994, 0.00776379, 0.0199943, 0.012078, 0.0109127, 0.0328542, 0.0316747, 0.0195252, 0, 0.025646, 0.0332088, 0.0321385, 0.0627604, 0.0365184, 0.0389472, 0.0138694, 0.0189787, 0.0107167, 0.0655863, 0.0272691, 0.0246914, 0.0158406, 0.0635193, 0.0200783, 0.0064648, 0.0191497, 0.0188247, 0.0260655, 0.0167498, 0.00808491, 0.0338688, 0.0256738, 0.0410508, 0.0176038, 0.00834887, 0.0297892, 0.0101162, 0.0224327, 0.0216734, 0.0327151, 0.0402611, 0.0295309, 0.0143007, 0.0118035, 0.0154767, 0.0215635, 0.0336612, 0.00727296, 0.0266553, 0.0436367, 0.011827, 0.029501, 0.0244412, 0.0293704, 0.0106478, 0.00552173, 0.0602519, 0.041424, 0.0350826, 0.0292694, 0.00525654, 0.0832661, 0.0434023, 0.00987386, 0.0100515, 0.0267379, 0.0106145, 0.0198187, 0.0271244, 0.0129791, 0.0223511, 0.016599, 0.104114, 0.0673305, 0.013174, 0.0295151, 0.0378314, 0.0380529, 0.0287123, 0.0321959, 0.0336244, 0.0618977, 0.0126535, 0.0186721, 0.0196967, 0.0498615, 0.0563923, 0.0175125, 0.0230592, 0.0345732, 0.0159253, 0.0224388, 0.0543617, 0.0148525, 0.0406561, 0.0150815, 0.0703142, 0.0130164, 0.0386128, 0.027178, 0.0854679, 0.0124192, 0.0184504, 0.0214888, 0.0202178, 0.0152243, 0.0414706, 0.0356813, 0.00931239, 0.0196796, 0.0140704, 0.0746472, 0.0257717, 0.00354585, 0, 0.0449624]
	Time	[0]
	TimeBench	[0]
	TimeInit	[0]
	TimeMaps	[0]
StatsWithFlip:
